,,,,02-Dec-19,,,03-Dec-19,,,04-Dec-19,,,05-Dec-19,,,06-Dec-19,,,07-Dec-19,,,08-Dec-19,,,09-Dec-19,,,10-Dec-19,,,11-Dec-19,,,12-Dec-19,,,13-Dec-19,,,14-Dec-19,,,15-Dec-19,,,16-Dec-19,,,17-Dec-19,,,18-Dec-19,,,19-Dec-19,,,20-Dec-19,,,21-Dec-19,,,22-Dec-19,,,23-Dec-19,,,24-Dec-19,,,25-Dec-19,,,26-Dec-19,,,27-Dec-19,,,28-Dec-19,,,29-Dec-19,,,30-Dec-19,,,31-Dec-19,,,01-Jan-20,,,02-Jan-20,,,03-Jan-20,,,04-Jan-20,,,05-Jan-20,,,06-Jan-20,,,07-Jan-20,,,08-Jan-20,,,09-Jan-20,,,10-Jan-20,,,11-Jan-20,,,12-Jan-20,,,13-Jan-20,,,14-Jan-20,,,15-Jan-20,,,16-Jan-20,,,17-Jan-20,,,18-Jan-20,,,19-Jan-20,,,20-Jan-20,,,21-Jan-20,,,22-Jan-20,,,23-Jan-20,,,24-Jan-20,,,25-Jan-20,,,26-Jan-20,,,27-Jan-20,,,28-Jan-20,,,29-Jan-20,,,30-Jan-20,,,31-Jan-20,,,01-Feb-20,,,02-Feb-20,,,03-Feb-20,,,04-Feb-20,,,05-Feb-20,,,06-Feb-20,,,07-Feb-20,,,08-Feb-20,,,09-Feb-20,,,10-Feb-20,,,11-Feb-20,,,12-Feb-20,,,13-Feb-20,,,14-Feb-20,,,15-Feb-20,,,16-Feb-20,,,17-Feb-20,,,18-Feb-20,,,19-Feb-20,,,20-Feb-20,,,21-Feb-20,,,22-Feb-20,,,23-Feb-20,,,24-Feb-20,,,25-Feb-20,,,26-Feb-20,,,27-Feb-20,,,28-Feb-20,,,29-Feb-20,,,01-Mar-20,,
East Of England Commissioning Region,,RWH,East and North Hertfordshire NHS Trust,18,16,88.9%,18,16,88.9%,18,12,66.7%,18,11,61.1%,18,10,55.6%,18,17,94.4%,18,16,88.9%,18,17,94.4%,18,17,94.4%,18,15,83.3%,18,14,77.8%,18,17,94.4%,18,17,94.4%,18,16,88.9%,18,17,94.4%,18,16,88.9%,18,14,77.8%,18,16,88.9%,18,16,88.9%,18,15,83.3%,18,15,83.3%,18,17,94.4%,18,17,94.4%,18,17,94.4%,18,15,83.3%,18,15,83.3%,18,17,94.4%,18,17,94.4%,18,15,83.3%,18,17,94.4%,18,16,88.9%,18,17,94.4%,18,17,94.4%,18,17,94.4%,18,15,83.3%,20,20,100.0%,18,15,83.3%,18,16,88.9%,18,16,88.9%,18,18,100.0%,18,18,100.0%,18,18,100.0%,18,16,88.9%,18,17,94.4%,18,15,83.3%,18,14,77.8%,18,14,77.8%,18,17,94.4%,18,17,94.4%,18,17,94.4%,18,18,100.0%,18,18,100.0%,18,17,94.4%,18,16,88.9%,18,17,94.4%,18,14,77.8%,18,15,83.3%,18,12,66.7%,18,11,61.1%,18,15,83.3%,18,16,88.9%,18,16,88.9%,18,13,72.2%,18,17,94.4%,18,15,83.3%,18,16,88.9%,18,13,72.2%,18,11,61.1%,18,13,72.2%,18,12,66.7%,18,15,83.3%,18,12,66.7%,18,14,77.8%,18,16,88.9%,18,15,83.3%,18,15,83.3%,18,9,50.0%,18,14,77.8%,18,15,83.3%,18,16,88.9%,18,16,88.9%,18,16,88.9%,18,16,88.9%,18,17,94.4%,18,15,83.3%,18,14,77.8%,18,17,94.4%,18,13,72.2%,18,16,88.9%,18,17,94.4%,18,16,88.9%
East Of England Commissioning Region,,RGP,James Paget University Hospitals NHS Foundation Trust,12,10,83.3%,12,7,58.3%,12,8,66.7%,12,8,66.7%,12,8,66.7%,12,9,75.0%,12,9,75.0%,12,8,66.7%,12,8,66.7%,12,10,83.3%,12,10,83.3%,12,9,75.0%,12,9,75.0%,12,9,75.0%,12,8,66.7%,12,9,75.0%,12,9,75.0%,12,9,75.0%,12,6,50.0%,12,7,58.3%,12,6,50.0%,12,6,50.0%,12,7,58.3%,12,6,50.0%,12,5,41.7%,12,6,50.0%,12,5,41.7%,12,7,58.3%,12,7,58.3%,12,7,58.3%,12,6,50.0%,12,6,50.0%,12,7,58.3%,12,8,66.7%,12,12,100.0%,12,9,75.0%,12,10,83.3%,12,10,83.3%,12,9,75.0%,12,11,91.7%,12,8,66.7%,12,9,75.0%,12,9,75.0%,12,11,91.7%,12,9,75.0%,12,9,75.0%,12,9,75.0%,12,9,75.0%,12,8,66.7%,12,8,66.7%,12,8,66.7%,12,8,66.7%,12,8,66.7%,12,10,83.3%,12,8,66.7%,12,8,66.7%,12,7,58.3%,12,8,66.7%,12,9,75.0%,12,8,66.7%,12,9,75.0%,12,9,75.0%,12,5,41.7%,12,8,66.7%,12,6,50.0%,12,9,75.0%,12,9,75.0%,12,9,75.0%,12,8,66.7%,12,8,66.7%,12,8,66.7%,12,9,75.0%,12,8,66.7%,12,8,66.7%,12,11,91.7%,12,10,83.3%,12,10,83.3%,12,10,83.3%,12,10,83.3%,12,10,83.3%,12,9,75.0%,12,8,66.7%,12,7,58.3%,12,10,83.3%,12,9,75.0%,12,11,91.7%,12,11,91.7%,12,10,83.3%,12,10,83.3%,12,10,83.3%,12,10,83.3%
East Of England Commissioning Region,,RC9,Luton and Dunstable University Hospital NHS Foundation Trust,18,11,61.1%,18,14,77.8%,18,12,66.7%,18,12,66.7%,18,12,66.7%,18,13,72.2%,18,12,66.7%,18,13,72.2%,18,11,61.1%,18,10,55.6%,18,11,61.1%,18,13,72.2%,18,16,88.9%,18,13,72.2%,18,12,66.7%,18,14,77.8%,18,15,83.3%,18,13,72.2%,18,14,77.8%,18,15,83.3%,18,15,83.3%,18,11,61.1%,18,13,72.2%,18,12,66.7%,18,11,61.1%,18,13,72.2%,18,14,77.8%,18,14,77.8%,18,15,83.3%,18,14,77.8%,18,15,83.3%,18,12,66.7%,18,14,77.8%,18,14,77.8%,18,15,83.3%,18,15,83.3%,18,11,61.1%,18,13,72.2%,18,16,88.9%,18,15,83.3%,18,12,66.7%,18,15,83.3%,18,16,88.9%,18,16,88.9%,18,15,83.3%,18,13,72.2%,18,13,72.2%,18,14,77.8%,18,14,77.8%,18,15,83.3%,18,14,77.8%,18,13,72.2%,18,16,88.9%,18,13,72.2%,18,14,77.8%,18,12,66.7%,18,15,83.3%,18,15,83.3%,18,15,83.3%,18,14,77.8%,18,15,83.3%,18,14,77.8%,18,14,77.8%,18,16,88.9%,18,17,94.4%,18,14,77.8%,18,16,88.9%,18,14,77.8%,18,12,66.7%,18,12,66.7%,18,14,77.8%,18,14,77.8%,18,13,72.2%,18,15,83.3%,18,13,72.2%,18,14,77.8%,18,14,77.8%,18,14,77.8%,18,15,83.3%,18,12,66.7%,18,11,61.1%,18,14,77.8%,18,13,72.2%,18,13,72.2%,18,16,88.9%,18,14,77.8%,18,14,77.8%,18,14,77.8%,18,12,66.7%,18,17,94.4%,18,14,77.8%
East Of England Commissioning Region,,RQ8,Mid Essex Hospital Services NHS Trust,22,17,77.3%,23,18,78.3%,22,17,77.3%,22,18,81.8%,22,13,59.1%,0,0,-,0,0,-,22,14,63.6%,23,20,87.0%,23,18,78.3%,23,18,78.3%,23,16,69.6%,0,0,-,0,0,-,23,18,78.3%,22,16,72.7%,22,17,77.3%,25,18,72.0%,22,16,72.7%,0,0,-,0,0,-,21,14,66.7%,20,13,65.0%,22,12,54.5%,22,12,54.5%,22,9,40.9%,0,0,-,0,0,-,22,18,81.8%,22,13,59.1%,22,13,59.1%,23,14,60.9%,20,14,70.0%,0,0,-,0,0,-,22,16,72.7%,23,18,78.3%,26,19,73.1%,24,22,91.7%,22,18,81.8%,0,0,-,0,0,-,21,17,81.0%,24,15,62.5%,25,14,56.0%,22,14,63.6%,22,15,68.2%,0,0,-,0,0,-,22,16,72.7%,24,18,75.0%,23,14,60.9%,19,15,78.9%,20,17,85.0%,0,0,-,0,0,-,20,17,85.0%,20,17,85.0%,23,20,87.0%,21,19,90.5%,21,18,85.7%,0,0,-,0,0,-,20,19,95.0%,19,16,84.2%,22,14,63.6%,21,14,66.7%,19,15,78.9%,0,0,-,0,0,-,23,16,69.6%,22,13,59.1%,19,11,57.9%,18,10,55.6%,17,8,47.1%,0,0,-,0,0,-,23,11,47.8%,22,9,40.9%,22,10,45.5%,24,12,50.0%,23,11,47.8%,0,0,-,0,0,-,21,13,61.9%,20,13,65.0%,20,12,60.0%,19,10,52.6%,19,11,57.9%,0,0,-,0,0,-
East Of England Commissioning Region,,RD8,Milton Keynes University Hospital NHS Foundation Trust,9,5,55.6%,9,6,66.7%,9,6,66.7%,9,6,66.7%,9,5,55.6%,9,5,55.6%,9,7,77.8%,9,7,77.8%,9,9,100.0%,9,7,77.8%,9,9,100.0%,9,5,55.6%,9,5,55.6%,9,8,88.9%,9,8,88.9%,9,8,88.9%,9,8,88.9%,9,5,55.6%,9,6,66.7%,9,7,77.8%,9,6,66.7%,9,6,66.7%,9,6,66.7%,9,6,66.7%,9,7,77.8%,9,5,55.6%,9,6,66.7%,9,7,77.8%,9,7,77.8%,9,8,88.9%,9,8,88.9%,9,9,100.0%,9,5,55.6%,9,5,55.6%,9,8,88.9%,9,9,100.0%,9,9,100.0%,9,7,77.8%,9,8,88.9%,9,5,55.6%,9,5,55.6%,9,7,77.8%,9,8,88.9%,9,9,100.0%,9,9,100.0%,9,7,77.8%,9,5,55.6%,9,5,55.6%,9,5,55.6%,9,6,66.7%,9,7,77.8%,9,8,88.9%,9,7,77.8%,9,5,55.6%,9,5,55.6%,9,7,77.8%,9,8,88.9%,9,9,100.0%,9,8,88.9%,9,7,77.8%,9,5,55.6%,9,5,55.6%,9,5,55.6%,9,6,66.7%,9,6,66.7%,9,7,77.8%,9,5,55.6%,9,5,55.6%,9,5,55.6%,9,5,55.6%,9,4,44.4%,9,6,66.7%,9,9,100.0%,9,7,77.8%,9,5,55.6%,9,5,55.6%,9,5,55.6%,9,5,55.6%,9,5,55.6%,9,7,77.8%,9,7,77.8%,9,5,55.6%,9,5,55.6%,9,6,66.7%,9,6,66.7%,9,7,77.8%,9,6,66.7%,9,6,66.7%,9,5,55.6%,9,5,55.6%,9,7,77.8%
East Of England Commissioning Region,,RM1,Norfolk and Norwich University Hospitals NHS Foundation Trust,26,21,80.8%,22,19,86.4%,23,21,91.3%,25,23,92.0%,25,21,84.0%,23,20,87.0%,23,18,78.3%,24,21,87.5%,25,23,92.0%,25,20,80.0%,25,20,80.0%,25,22,88.0%,25,23,92.0%,23,19,82.6%,26,23,88.5%,28,23,82.1%,27,23,85.2%,26,23,88.5%,28,19,67.9%,28,16,57.1%,28,14,50.0%,18,16,88.9%,28,19,67.9%,25,16,64.0%,28,19,67.9%,26,20,76.9%,24,18,75.0%,28,17,60.7%,27,16,59.3%,20,12,60.0%,20,10,50.0%,20,14,70.0%,20,16,80.0%,20,14,70.0%,20,15,75.0%,20,16,80.0%,20,17,85.0%,20,17,85.0%,20,16,80.0%,20,16,80.0%,20,16,80.0%,20,15,75.0%,20,16,80.0%,20,17,85.0%,20,16,80.0%,20,16,80.0%,20,16,80.0%,20,16,80.0%,20,15,75.0%,20,15,75.0%,20,16,80.0%,20,15,75.0%,20,15,75.0%,20,16,80.0%,20,17,85.0%,20,16,80.0%,20,14,70.0%,20,15,75.0%,20,18,90.0%,20,15,75.0%,20,17,85.0%,20,16,80.0%,18,15,83.3%,18,15,83.3%,20,17,85.0%,20,18,90.0%,20,17,85.0%,20,16,80.0%,20,15,75.0%,20,15,75.0%,21,18,85.7%,20,15,75.0%,20,17,85.0%,20,16,80.0%,20,15,75.0%,20,16,80.0%,20,15,75.0%,20,15,75.0%,20,17,85.0%,20,18,90.0%,20,19,95.0%,20,18,90.0%,20,15,75.0%,20,17,85.0%,20,13,65.0%,20,15,75.0%,20,18,90.0%,20,16,80.0%,20,17,85.0%,20,15,75.0%,20,14,70.0%
East Of England Commissioning Region,,RGN,North West Anglia NHS Foundation Trust,22,22,100.0%,22,20,90.9%,22,16,72.7%,22,14,63.6%,22,15,68.2%,22,19,86.4%,22,15,68.2%,22,16,72.7%,22,15,68.2%,22,16,72.7%,22,14,63.6%,22,12,54.5%,22,13,59.1%,22,14,63.6%,22,17,77.3%,22,16,72.7%,22,14,63.6%,22,17,77.3%,22,17,77.3%,22,16,72.7%,22,16,72.7%,22,16,72.7%,22,13,59.1%,22,13,59.1%,22,15,68.2%,22,16,72.7%,22,15,68.2%,22,15,68.2%,22,13,59.1%,22,15,68.2%,22,13,59.1%,22,13,59.1%,22,15,68.2%,22,14,63.6%,22,15,68.2%,22,16,72.7%,22,16,72.7%,22,15,68.2%,22,15,68.2%,22,15,68.2%,22,14,63.6%,22,15,68.2%,22,19,86.4%,22,17,77.3%,22,12,54.5%,22,14,63.6%,22,14,63.6%,22,11,50.0%,22,13,59.1%,22,14,63.6%,22,12,54.5%,22,14,63.6%,22,14,63.6%,22,10,45.5%,22,11,50.0%,22,11,50.0%,22,13,59.1%,22,16,72.7%,22,13,59.1%,22,13,59.1%,22,11,50.0%,22,11,50.0%,22,13,59.1%,22,13,59.1%,22,11,50.0%,22,17,77.3%,22,13,59.1%,22,12,54.5%,22,11,50.0%,22,12,54.5%,22,14,63.6%,22,17,77.3%,22,13,59.1%,22,12,54.5%,22,13,59.1%,22,13,59.1%,22,14,63.6%,22,13,59.1%,22,13,59.1%,22,13,59.1%,22,16,72.7%,22,14,63.6%,22,18,81.8%,22,15,68.2%,22,18,81.8%,22,20,90.9%,22,15,68.2%,22,15,68.2%,22,13,59.1%,22,14,63.6%,22,15,68.2%
East Of England Commissioning Region,,RAJ,Southend University Hospital NHS Foundation Trust,26,26,100.0%,27,27,100.0%,26,26,100.0%,27,27,100.0%,26,26,100.0%,26,24,92.3%,26,23,88.5%,26,22,84.6%,26,22,84.6%,26,21,80.8%,26,20,76.9%,26,17,65.4%,26,20,76.9%,26,25,96.2%,26,26,100.0%,26,25,96.2%,26,26,100.0%,26,24,92.3%,26,24,92.3%,26,22,84.6%,26,24,92.3%,26,21,80.8%,26,21,80.8%,26,22,84.6%,26,23,88.5%,26,23,88.5%,26,22,84.6%,26,22,84.6%,26,22,84.6%,26,23,88.5%,26,23,88.5%,26,23,88.5%,26,22,84.6%,26,24,92.3%,26,24,92.3%,28,28,100.0%,27,27,100.0%,26,26,100.0%,27,27,100.0%,26,24,92.3%,26,22,84.6%,26,21,80.8%,26,23,88.5%,26,24,92.3%,26,24,92.3%,26,26,100.0%,26,26,100.0%,26,22,84.6%,26,24,92.3%,26,26,100.0%,26,24,92.3%,26,22,84.6%,26,25,96.2%,26,23,88.5%,26,23,88.5%,26,21,80.8%,26,26,100.0%,26,22,84.6%,26,24,92.3%,26,26,100.0%,26,22,84.6%,26,22,84.6%,26,25,96.2%,26,26,100.0%,26,24,92.3%,26,23,88.5%,26,23,88.5%,26,22,84.6%,26,21,80.8%,26,21,80.8%,26,24,92.3%,26,26,100.0%,26,0,0.0%,26,0,0.0%,26,22,84.6%,26,22,84.6%,26,22,84.6%,26,23,88.5%,26,25,96.2%,26,22,84.6%,26,24,92.3%,26,26,100.0%,26,24,92.3%,26,25,96.2%,27,27,100.0%,26,24,92.3%,26,23,88.5%,26,25,96.2%,26,25,96.2%,26,22,84.6%,26,23,88.5%
East Of England Commissioning Region,,RQW,The Princess Alexandra Hospital NHS Trust,10,9,90.0%,10,9,90.0%,10,9,90.0%,10,7,70.0%,10,7,70.0%,10,7,70.0%,10,6,60.0%,10,6,60.0%,10,9,90.0%,10,10,100.0%,10,9,90.0%,10,9,90.0%,10,9,90.0%,10,8,80.0%,10,8,80.0%,10,10,100.0%,10,10,100.0%,10,8,80.0%,10,8,80.0%,10,9,90.0%,10,9,90.0%,10,9,90.0%,10,8,80.0%,10,6,60.0%,10,8,80.0%,10,6,60.0%,10,8,80.0%,10,9,90.0%,10,8,80.0%,10,10,100.0%,10,10,100.0%,10,10,100.0%,10,9,90.0%,10,9,90.0%,10,8,80.0%,10,8,80.0%,10,9,90.0%,10,10,100.0%,10,7,70.0%,10,10,100.0%,10,9,90.0%,10,8,80.0%,10,6,60.0%,10,8,80.0%,10,8,80.0%,10,8,80.0%,10,8,80.0%,10,8,80.0%,10,10,100.0%,10,9,90.0%,10,8,80.0%,10,9,90.0%,10,9,90.0%,10,8,80.0%,10,9,90.0%,10,7,70.0%,10,6,60.0%,10,9,90.0%,10,10,100.0%,10,9,90.0%,10,9,90.0%,10,6,60.0%,10,6,60.0%,10,8,80.0%,10,7,70.0%,10,5,50.0%,10,4,40.0%,10,8,80.0%,10,6,60.0%,10,8,80.0%,10,7,70.0%,10,9,90.0%,10,9,90.0%,10,7,70.0%,10,8,80.0%,10,9,90.0%,10,8,80.0%,10,9,90.0%,10,9,90.0%,10,8,80.0%,10,8,80.0%,10,7,70.0%,10,8,80.0%,10,8,80.0%,10,8,80.0%,10,9,90.0%,10,8,80.0%,10,10,100.0%,10,9,90.0%,10,9,90.0%,10,9,90.0%
East Of England Commissioning Region,,RCX,"The Queen Elizabeth Hospital, King's Lynn, NHS Foundation Trust",13,8,61.5%,13,9,69.2%,13,7,53.8%,13,10,76.9%,13,10,76.9%,13,10,76.9%,13,8,61.5%,13,8,61.5%,13,8,61.5%,13,12,92.3%,13,10,76.9%,13,10,76.9%,13,10,76.9%,13,10,76.9%,13,13,100.0%,13,10,76.9%,13,11,84.6%,13,11,84.6%,13,11,84.6%,13,11,84.6%,13,11,84.6%,13,12,92.3%,13,12,92.3%,13,12,92.3%,13,12,92.3%,13,12,92.3%,13,12,92.3%,13,10,76.9%,13,10,76.9%,13,10,76.9%,13,9,69.2%,13,9,69.2%,13,9,69.2%,13,9,69.2%,13,9,69.2%,13,9,69.2%,13,9,69.2%,13,10,76.9%,13,10,76.9%,13,9,69.2%,13,9,69.2%,13,10,76.9%,13,10,76.9%,13,9,69.2%,13,8,61.5%,13,9,69.2%,13,9,69.2%,13,9,69.2%,13,9,69.2%,13,8,61.5%,13,8,61.5%,13,9,69.2%,13,10,76.9%,13,10,76.9%,13,9,69.2%,13,9,69.2%,13,10,76.9%,13,8,61.5%,13,9,69.2%,13,8,61.5%,13,8,61.5%,13,8,61.5%,13,8,61.5%,13,8,61.5%,13,8,61.5%,13,8,61.5%,13,8,61.5%,13,8,61.5%,13,8,61.5%,13,11,84.6%,13,11,84.6%,13,12,92.3%,13,10,76.9%,13,12,92.3%,13,10,76.9%,13,10,76.9%,13,10,76.9%,13,13,100.0%,13,10,76.9%,13,13,100.0%,13,10,76.9%,13,9,69.2%,13,9,69.2%,13,9,69.2%,13,6,46.2%,13,10,76.9%,13,8,61.5%,13,8,61.5%,13,9,69.2%,13,9,69.2%,13,9,69.2%
East Of England Commissioning Region,,RWG,West Hertfordshire Hospitals NHS Trust,19,13,68.4%,19,13,68.4%,19,10,52.6%,19,7,36.8%,19,7,36.8%,19,10,52.6%,19,12,63.2%,19,13,68.4%,19,9,47.4%,19,13,68.4%,19,13,68.4%,19,12,63.2%,19,13,68.4%,19,14,73.7%,19,13,68.4%,19,12,63.2%,19,12,63.2%,19,14,73.7%,19,14,73.7%,19,15,78.9%,19,13,68.4%,19,14,73.7%,19,12,63.2%,19,10,52.6%,19,11,57.9%,19,14,73.7%,19,15,78.9%,19,15,78.9%,19,16,84.2%,19,12,63.2%,19,13,68.4%,19,13,68.4%,19,14,73.7%,19,13,68.4%,19,11,57.9%,19,12,63.2%,19,12,63.2%,19,14,73.7%,19,14,73.7%,19,12,63.2%,19,13,68.4%,19,13,68.4%,19,13,68.4%,19,14,73.7%,19,11,57.9%,19,11,57.9%,19,13,68.4%,19,14,73.7%,19,16,84.2%,19,13,68.4%,19,12,63.2%,19,15,78.9%,19,15,78.9%,19,15,78.9%,19,12,63.2%,19,13,68.4%,19,13,68.4%,19,16,84.2%,19,18,94.7%,19,12,63.2%,19,13,68.4%,19,12,63.2%,19,12,63.2%,19,15,78.9%,19,13,68.4%,19,11,57.9%,19,15,78.9%,19,12,63.2%,19,12,63.2%,19,12,63.2%,19,8,42.1%,19,8,42.1%,19,12,63.2%,19,14,73.7%,19,13,68.4%,19,15,78.9%,19,15,78.9%,19,13,68.4%,19,14,73.7%,19,13,68.4%,19,14,73.7%,19,10,52.6%,19,13,68.4%,19,12,63.2%,19,12,63.2%,19,12,63.2%,19,14,73.7%,19,14,73.7%,19,19,100.0%,19,16,84.2%,19,15,78.9%
East Of England Commissioning Region,,RGR,West Suffolk NHS Foundation Trust,9,7,77.8%,9,7,77.8%,9,7,77.8%,9,6,66.7%,9,7,77.8%,9,7,77.8%,9,7,77.8%,9,6,66.7%,9,6,66.7%,9,6,66.7%,9,5,55.6%,9,7,77.8%,9,7,77.8%,9,8,88.9%,9,8,88.9%,9,6,66.7%,9,6,66.7%,9,8,88.9%,9,7,77.8%,9,6,66.7%,9,6,66.7%,9,2,22.2%,9,3,33.3%,9,4,44.4%,9,6,66.7%,9,8,88.9%,9,9,100.0%,10,10,100.0%,9,9,100.0%,9,8,88.9%,9,9,100.0%,9,9,100.0%,9,7,77.8%,9,8,88.9%,9,9,100.0%,9,9,100.0%,9,9,100.0%,9,9,100.0%,10,10,100.0%,9,9,100.0%,10,10,100.0%,9,9,100.0%,9,9,100.0%,9,9,100.0%,9,9,100.0%,9,6,66.7%,9,6,66.7%,9,7,77.8%,9,8,88.9%,9,8,88.9%,9,9,100.0%,9,8,88.9%,9,7,77.8%,9,5,55.6%,9,5,55.6%,9,5,55.6%,9,6,66.7%,9,6,66.7%,9,5,55.6%,9,5,55.6%,9,5,55.6%,9,8,88.9%,10,10,100.0%,9,9,100.0%,9,8,88.9%,9,8,88.9%,9,6,66.7%,9,5,55.6%,9,7,77.8%,9,7,77.8%,9,7,77.8%,9,8,88.9%,9,8,88.9%,9,6,66.7%,9,7,77.8%,9,8,88.9%,9,8,88.9%,9,9,100.0%,9,8,88.9%,9,7,77.8%,9,8,88.9%,9,6,66.7%,9,4,44.4%,9,5,55.6%,9,4,44.4%,9,4,44.4%,9,5,55.6%,9,5,55.6%,9,5,55.6%,9,3,33.3%,9,3,33.3%
Midlands  Commissioning Region,,RQ3,Birmingham Women's and Children's NHS Foundation Trust,4,4,100.0%,4,2,50.0%,5,5,100.0%,4,2,50.0%,4,3,75.0%,4,2,50.0%,4,1,25.0%,4,1,25.0%,4,1,25.0%,4,2,50.0%,4,1,25.0%,4,4,100.0%,5,5,100.0%,5,5,100.0%,4,3,75.0%,4,3,75.0%,4,4,100.0%,5,5,100.0%,4,3,75.0%,4,3,75.0%,4,4,100.0%,4,3,75.0%,4,1,25.0%,4,1,25.0%,4,3,75.0%,4,3,75.0%,4,2,50.0%,4,3,75.0%,4,4,100.0%,4,3,75.0%,5,5,100.0%,4,1,25.0%,4,2,50.0%,4,3,75.0%,5,5,100.0%,4,4,100.0%,4,1,25.0%,4,3,75.0%,4,2,50.0%,4,3,75.0%,4,3,75.0%,4,4,100.0%,4,2,50.0%,4,3,75.0%,5,5,100.0%,4,4,100.0%,4,2,50.0%,4,3,75.0%,4,4,100.0%,4,2,50.0%,4,3,75.0%,5,5,100.0%,4,3,75.0%,4,2,50.0%,4,3,75.0%,6,6,100.0%,6,6,100.0%,4,3,75.0%,5,2,40.0%,4,4,100.0%,6,6,100.0%,4,4,100.0%,6,5,83.3%,4,1,25.0%,5,5,100.0%,4,4,100.0%,6,6,100.0%,5,5,100.0%,4,3,75.0%,4,2,50.0%,4,2,50.0%,4,3,75.0%,4,2,50.0%,4,2,50.0%,4,1,25.0%,4,3,75.0%,5,5,100.0%,5,5,100.0%,5,5,100.0%,5,5,100.0%,6,6,100.0%,4,3,75.0%,4,3,75.0%,5,5,100.0%,4,4,100.0%,4,4,100.0%,4,4,100.0%,4,3,75.0%,5,5,100.0%,6,6,100.0%,6,6,100.0%
Midlands  Commissioning Region,,RFS,Chesterfield Royal Hospital NHS Foundation Trust,15,13,86.7%,15,12,80.0%,15,13,86.7%,15,14,93.3%,15,14,93.3%,15,13,86.7%,15,14,93.3%,15,9,60.0%,15,12,80.0%,15,13,86.7%,15,13,86.7%,15,13,86.7%,15,14,93.3%,15,1,6.7%,15,12,80.0%,15,14,93.3%,15,15,100.0%,15,14,93.3%,15,13,86.7%,15,14,93.3%,15,15,100.0%,15,15,100.0%,15,15,100.0%,15,15,100.0%,15,15,100.0%,15,15,100.0%,15,15,100.0%,15,15,100.0%,15,12,80.0%,15,12,80.0%,15,13,86.7%,15,15,100.0%,15,14,93.3%,15,14,93.3%,15,12,80.0%,15,14,93.3%,15,13,86.7%,15,15,100.0%,15,14,93.3%,15,15,100.0%,15,12,80.0%,15,13,86.7%,15,10,66.7%,15,14,93.3%,15,15,100.0%,15,15,100.0%,15,13,86.7%,15,14,93.3%,15,14,93.3%,15,13,86.7%,15,13,86.7%,15,12,80.0%,15,14,93.3%,15,14,93.3%,15,14,93.3%,15,14,93.3%,15,15,100.0%,15,14,93.3%,15,13,86.7%,15,13,86.7%,15,13,86.7%,15,12,80.0%,15,11,73.3%,15,12,80.0%,15,12,80.0%,15,12,80.0%,15,9,60.0%,15,7,46.7%,15,15,100.0%,15,10,66.7%,15,11,73.3%,15,12,80.0%,15,13,86.7%,15,13,86.7%,15,14,93.3%,15,13,86.7%,15,14,93.3%,15,14,93.3%,15,11,73.3%,15,13,86.7%,15,14,93.3%,15,12,80.0%,15,10,66.7%,15,10,66.7%,15,11,73.3%,15,10,66.7%,15,15,100.0%,15,12,80.0%,15,14,93.3%,15,14,93.3%,15,10,66.7%
Midlands  Commissioning Region,,RLT,George Eliot Hospital NHS Trust,8,6,75.0%,8,6,75.0%,8,8,100.0%,8,8,100.0%,8,8,100.0%,8,6,75.0%,8,6,75.0%,8,6,75.0%,8,5,62.5%,8,6,75.0%,8,5,62.5%,8,6,75.0%,8,6,75.0%,8,6,75.0%,8,5,62.5%,8,8,100.0%,8,8,100.0%,8,8,100.0%,8,8,100.0%,8,8,100.0%,8,5,62.5%,8,5,62.5%,8,6,75.0%,8,6,75.0%,8,7,87.5%,8,8,100.0%,8,6,75.0%,8,6,75.0%,8,8,100.0%,8,8,100.0%,8,8,100.0%,8,8,100.0%,8,8,100.0%,8,8,100.0%,8,8,100.0%,8,8,100.0%,8,8,100.0%,8,6,75.0%,8,8,100.0%,8,4,50.0%,8,5,62.5%,8,5,62.5%,8,7,87.5%,8,5,62.5%,8,5,62.5%,8,4,50.0%,8,5,62.5%,8,4,50.0%,8,5,62.5%,8,6,75.0%,8,6,75.0%,8,5,62.5%,8,7,87.5%,8,8,100.0%,8,6,75.0%,8,7,87.5%,8,4,50.0%,8,6,75.0%,8,6,75.0%,8,8,100.0%,8,6,75.0%,8,6,75.0%,8,6,75.0%,8,6,75.0%,8,4,50.0%,8,4,50.0%,8,5,62.5%,8,4,50.0%,8,4,50.0%,8,5,62.5%,8,8,100.0%,8,5,62.5%,8,5,62.5%,8,5,62.5%,8,6,75.0%,8,5,62.5%,8,5,62.5%,8,6,75.0%,8,6,75.0%,8,6,75.0%,8,6,75.0%,8,6,75.0%,8,6,75.0%,8,7,87.5%,8,7,87.5%,8,8,100.0%,8,6,75.0%,8,7,87.5%,8,6,75.0%,8,7,87.5%,8,7,87.5%
