,,,,20-Nov-17,,,21-Nov-17,,,22-Nov-17,,,23-Nov-17,,,24-Nov-17,,,25-Nov-17,,,26-Nov-17,,,27-Nov-17,,,28-Nov-17,,,29-Nov-17,,,30-Nov-17,,,01-Dec-17,,,02-Dec-17,,,03-Dec-17,,,04-Dec-17,,,05-Dec-17,,,06-Dec-17,,,07-Dec-17,,,08-Dec-17,,,09-Dec-17,,,10-Dec-17,,,11-Dec-17,,,12-Dec-17,,,13-Dec-17,,,14-Dec-17,,,15-Dec-17,,,16-Dec-17,,,17-Dec-17,,,18-Dec-17,,,19-Dec-17,,,20-Dec-17,,,21-Dec-17,,,22-Dec-17,,,23-Dec-17,,,24-Dec-17,,,25-Dec-17,,,26-Dec-17,,,27-Dec-17,,,28-Dec-17,,,29-Dec-17,,,30-Dec-17,,,31-Dec-17,,,01-Jan-18,,,02-Jan-18,,,03-Jan-18,,,04-Jan-18,,,05-Jan-18,,,06-Jan-18,,,07-Jan-18,,,08-Jan-18,,,09-Jan-18,,,10-Jan-18,,,11-Jan-18,,,12-Jan-18,,,13-Jan-18,,,14-Jan-18,,,15-Jan-18,,,16-Jan-18,,,17-Jan-18,,,18-Jan-18,,,19-Jan-18,,,20-Jan-18,,,21-Jan-18,,,22-Jan-18,,,23-Jan-18,,,24-Jan-18,,,25-Jan-18,,,26-Jan-18,,,27-Jan-18,,,28-Jan-18,,,29-Jan-18,,,30-Jan-18,,,31-Jan-18,,,01-Feb-18,,,02-Feb-18,,,03-Feb-18,,,04-Feb-18,,,05-Feb-18,,,06-Feb-18,,,07-Feb-18,,,08-Feb-18,,,09-Feb-18,,,10-Feb-18,,,11-Feb-18,,,12-Feb-18,,,13-Feb-18,,,14-Feb-18,,,15-Feb-18,,,16-Feb-18,,,17-Feb-18,,,18-Feb-18,,,19-Feb-18,,,20-Feb-18,,,21-Feb-18,,,22-Feb-18,,,23-Feb-18,,,24-Feb-18,,,25-Feb-18,,,26-Feb-18,,,27-Feb-18,,,28-Feb-18,,,01-Mar-18,,,02-Mar-18,,,03-Mar-18,,,04-Mar-18,,
North Of England Commissioning Region,,RLN,City Hospitals Sunderland NHS Foundation Trust,18,11,61.1%,18,13,72.2%,18,15,83.3%,18,12,66.7%,18,16,88.9%,18,13,72.2%,18,13,72.2%,18,12,66.7%,18,14,77.8%,18,14,77.8%,18,12,66.7%,18,9,50.0%,18,14,77.8%,18,14,77.8%,18,14,77.8%,18,15,83.3%,18,15,83.3%,18,14,77.8%,18,13,72.2%,18,13,72.2%,18,10,55.6%,18,14,77.8%,18,12,66.7%,18,11,61.1%,18,11,61.1%,18,9,50.0%,18,13,72.2%,18,14,77.8%,18,13,72.2%,18,13,72.2%,18,14,77.8%,18,13,72.2%,18,13,72.2%,18,14,77.8%,18,13,72.2%,18,12,66.7%,18,14,77.8%,18,15,83.3%,18,15,83.3%,18,12,66.7%,18,14,77.8%,18,13,72.2%,18,13,72.2%,18,14,77.8%,18,15,83.3%,18,16,88.9%,18,14,77.8%,18,14,77.8%,18,13,72.2%,18,11,61.1%,18,11,61.1%,18,13,72.2%,18,14,77.8%,18,13,72.2%,18,14,77.8%,18,13,72.2%,18,15,83.3%,18,13,72.2%,18,15,83.3%,18,16,88.9%,18,16,88.9%,18,15,83.3%,18,15,83.3%,18,13,72.2%,18,14,77.8%,18,14,77.8%,18,14,77.8%,18,10,55.6%,18,13,72.2%,18,15,83.3%,18,15,83.3%,18,16,88.9%,18,14,77.8%,18,12,66.7%,18,12,66.7%,18,12,66.7%,18,12,66.7%,18,14,77.8%,18,12,66.7%,18,15,83.3%,18,13,72.2%,18,12,66.7%,18,9,50.0%,18,11,61.1%,18,11,61.1%,18,12,66.7%,18,14,77.8%,18,13,72.2%,18,14,77.8%,18,14,77.8%,18,14,77.8%,18,14,77.8%,18,12,66.7%,18,14,77.8%,18,12,66.7%,18,14,77.8%,18,13,72.2%,18,12,66.7%,18,15,83.3%,18,11,61.1%,18,11,61.1%,18,13,72.2%,18,11,61.1%,18,13,72.2%,18,14,77.8%
North Of England Commissioning Region,,RJR,Countess Of Chester Hospital NHS Foundation Trust,15,14,93.3%,15,15,100.0%,15,14,93.3%,15,15,100.0%,15,14,93.3%,15,14,93.3%,15,14,93.3%,15,12,80.0%,15,14,93.3%,15,13,86.7%,15,12,80.0%,15,12,80.0%,15,13,86.7%,15,14,93.3%,15,13,86.7%,15,14,93.3%,15,11,73.3%,15,11,73.3%,15,11,73.3%,15,12,80.0%,15,12,80.0%,15,11,73.3%,15,12,80.0%,15,11,73.3%,15,12,80.0%,15,11,73.3%,15,11,73.3%,15,14,93.3%,15,12,80.0%,15,10,66.7%,15,11,73.3%,15,13,86.7%,15,4,26.7%,15,9,60.0%,15,13,86.7%,15,14,93.3%,15,13,86.7%,15,15,100.0%,15,14,93.3%,15,13,86.7%,15,14,93.3%,15,14,93.3%,15,14,93.3%,18,18,100.0%,16,16,100.0%,15,14,93.3%,15,14,93.3%,15,12,80.0%,15,13,86.7%,15,15,100.0%,15,14,93.3%,15,15,100.0%,15,15,100.0%,15,13,86.7%,15,12,80.0%,15,12,80.0%,15,15,100.0%,15,15,100.0%,15,15,100.0%,15,15,100.0%,15,15,100.0%,15,15,100.0%,15,15,100.0%,15,15,100.0%,16,13,81.3%,15,15,100.0%,15,13,86.7%,15,12,80.0%,15,12,80.0%,15,13,86.7%,15,13,86.7%,15,13,86.7%,15,14,93.3%,15,15,100.0%,15,15,100.0%,15,12,80.0%,15,12,80.0%,15,12,80.0%,15,14,93.3%,15,13,86.7%,15,13,86.7%,15,14,93.3%,15,15,100.0%,19,17,89.5%,18,16,88.9%,18,16,88.9%,16,10,62.5%,15,12,80.0%,15,15,100.0%,15,15,100.0%,15,10,66.7%,15,15,100.0%,15,15,100.0%,15,15,100.0%,15,15,100.0%,15,13,86.7%,15,13,86.7%,15,15,100.0%,15,14,93.3%,15,14,93.3%,15,13,86.7%,15,13,86.7%,15,13,86.7%,15,13,86.7%,15,13,86.7%
North Of England Commissioning Region,,RXP,County Durham And Darlington NHS Foundation Trust,21,14,66.7%,21,14,66.7%,21,20,95.2%,21,0,0.0%,21,16,76.2%,21,13,61.9%,21,14,66.7%,21,12,57.1%,21,15,71.4%,21,14,66.7%,21,17,81.0%,21,16,76.2%,21,18,85.7%,21,17,81.0%,21,16,76.2%,21,17,81.0%,21,18,85.7%,21,18,85.7%,21,16,76.2%,21,17,81.0%,21,18,85.7%,21,19,90.5%,21,20,95.2%,21,18,85.7%,21,20,95.2%,21,19,90.5%,21,19,90.5%,21,16,76.2%,21,18,85.7%,21,17,81.0%,21,19,90.5%,21,21,100.0%,21,20,95.2%,21,20,95.2%,21,20,95.2%,21,16,76.2%,21,17,81.0%,21,15,71.4%,21,18,85.7%,21,17,81.0%,21,20,95.2%,21,20,95.2%,21,16,76.2%,21,17,81.0%,21,16,76.2%,21,17,81.0%,21,17,81.0%,21,18,85.7%,21,20,95.2%,21,18,85.7%,21,19,90.5%,21,17,81.0%,21,21,100.0%,21,19,90.5%,21,17,81.0%,21,19,90.5%,21,18,85.7%,21,19,90.5%,21,17,81.0%,21,17,81.0%,21,17,81.0%,21,17,81.0%,21,16,76.2%,21,17,81.0%,21,17,81.0%,21,20,95.2%,21,19,90.5%,21,16,76.2%,21,16,76.2%,21,17,81.0%,21,20,95.2%,21,21,100.0%,21,18,85.7%,21,19,90.5%,21,21,100.0%,21,21,100.0%,21,20,95.2%,21,15,71.4%,21,15,71.4%,21,18,85.7%,21,19,90.5%,21,17,81.0%,21,17,81.0%,21,15,71.4%,21,13,61.9%,21,15,71.4%,21,14,66.7%,21,14,66.7%,21,17,81.0%,21,18,85.7%,21,15,71.4%,21,14,66.7%,21,15,71.4%,21,15,71.4%,21,16,76.2%,21,17,81.0%,21,17,81.0%,21,18,85.7%,21,18,85.7%,21,18,85.7%,21,17,81.0%,21,18,85.7%,21,20,95.2%,21,15,71.4%,21,18,85.7%
North Of England Commissioning Region,,RP5,Doncaster And Bassetlaw Teaching Hospitals NHS Foundation Trust,25,20,80.0%,25,21,84.0%,25,21,84.0%,25,22,88.0%,25,21,84.0%,25,20,80.0%,25,19,76.0%,25,19,76.0%,25,22,88.0%,25,20,80.0%,25,22,88.0%,25,22,88.0%,25,21,84.0%,25,21,84.0%,25,22,88.0%,25,20,80.0%,25,21,84.0%,25,20,80.0%,25,20,80.0%,25,21,84.0%,25,20,80.0%,25,21,84.0%,25,21,84.0%,25,21,84.0%,25,21,84.0%,25,18,72.0%,25,18,72.0%,25,20,80.0%,25,23,92.0%,24,18,75.0%,25,21,84.0%,25,24,96.0%,25,21,84.0%,25,20,80.0%,25,20,80.0%,25,21,84.0%,25,22,88.0%,25,23,92.0%,25,22,88.0%,25,22,88.0%,25,20,80.0%,25,24,96.0%,25,20,80.0%,25,24,96.0%,25,22,88.0%,25,24,96.0%,25,24,96.0%,25,24,96.0%,25,11,44.0%,25,24,96.0%,25,24,96.0%,25,23,92.0%,25,21,84.0%,25,21,84.0%,25,24,96.0%,25,22,88.0%,25,22,88.0%,25,22,88.0%,25,21,84.0%,25,22,88.0%,25,24,96.0%,25,24,96.0%,25,23,92.0%,25,23,92.0%,25,21,84.0%,25,23,92.0%,25,24,96.0%,25,24,96.0%,25,24,96.0%,25,22,88.0%,25,21,84.0%,25,22,88.0%,25,22,88.0%,25,22,88.0%,25,23,92.0%,25,23,92.0%,25,23,92.0%,25,23,92.0%,25,19,76.0%,25,22,88.0%,25,24,96.0%,25,22,88.0%,25,23,92.0%,25,25,100.0%,25,23,92.0%,25,19,76.0%,25,19,76.0%,25,21,84.0%,25,22,88.0%,25,24,96.0%,25,21,84.0%,25,22,88.0%,25,22,88.0%,25,21,84.0%,25,21,84.0%,25,19,76.0%,25,22,88.0%,25,24,96.0%,25,23,92.0%,25,23,92.0%,25,22,88.0%,25,21,84.0%,25,22,88.0%,25,22,88.0%,25,21,84.0%
North Of England Commissioning Region,,RJN,East Cheshire NHS Trust,6,3,50.0%,6,5,83.3%,6,5,83.3%,6,5,83.3%,6,3,50.0%,6,3,50.0%,6,2,33.3%,6,2,33.3%,6,2,33.3%,6,3,50.0%,6,4,66.7%,6,3,50.0%,6,5,83.3%,6,5,83.3%,6,6,100.0%,6,6,100.0%,7,7,100.0%,6,6,100.0%,6,6,100.0%,6,6,100.0%,6,6,100.0%,6,4,66.7%,6,5,83.3%,6,5,83.3%,8,8,100.0%,6,4,66.7%,6,4,66.7%,6,4,66.7%,6,5,83.3%,7,7,100.0%,6,5,83.3%,6,5,83.3%,6,4,66.7%,6,5,83.3%,6,5,83.3%,6,4,66.7%,6,3,50.0%,6,4,66.7%,6,4,66.7%,6,3,50.0%,6,3,50.0%,6,5,83.3%,6,6,100.0%,6,6,100.0%,6,6,100.0%,6,6,100.0%,6,6,100.0%,6,5,83.3%,6,5,83.3%,6,5,83.3%,6,5,83.3%,6,6,100.0%,6,5,83.3%,6,5,83.3%,6,4,66.7%,6,4,66.7%,6,6,100.0%,6,5,83.3%,6,5,83.3%,6,5,83.3%,6,6,100.0%,6,5,83.3%,7,7,100.0%,6,6,100.0%,6,6,100.0%,6,6,100.0%,6,6,100.0%,7,7,100.0%,6,6,100.0%,6,5,83.3%,6,6,100.0%,6,6,100.0%,6,6,100.0%,6,5,83.3%,7,7,100.0%,6,6,100.0%,6,6,100.0%,6,6,100.0%,6,6,100.0%,6,5,83.3%,6,5,83.3%,6,5,83.3%,6,5,83.3%,6,5,83.3%,6,5,83.3%,6,4,66.7%,6,5,83.3%,6,6,100.0%,6,6,100.0%,6,6,100.0%,6,6,100.0%,6,6,100.0%,7,7,100.0%,7,7,100.0%,7,7,100.0%,6,4,66.7%,6,4,66.7%,6,6,100.0%,6,5,83.3%,6,4,66.7%,6,5,83.3%,6,5,83.3%,6,5,83.3%,6,6,100.0%,7,7,100.0%
North Of England Commissioning Region,,RXR,East Lancashire Hospitals NHS Trust,24,17,70.8%,24,21,87.5%,24,24,100.0%,24,18,75.0%,24,18,75.0%,24,20,83.3%,24,20,83.3%,24,20,83.3%,24,21,87.5%,24,20,83.3%,24,22,91.7%,24,16,66.7%,24,17,70.8%,24,19,79.2%,24,21,87.5%,24,23,95.8%,24,20,83.3%,24,24,100.0%,24,17,70.8%,24,20,83.3%,24,18,75.0%,24,21,87.5%,24,23,95.8%,24,18,75.0%,24,24,100.0%,24,23,95.8%,24,23,95.8%,24,22,91.7%,24,20,83.3%,24,22,91.7%,24,20,83.3%,24,24,100.0%,24,24,100.0%,24,23,95.8%,24,17,70.8%,24,17,70.8%,24,14,58.3%,24,17,70.8%,24,20,83.3%,24,19,79.2%,24,18,75.0%,24,20,83.3%,24,20,83.3%,24,22,91.7%,24,23,95.8%,24,20,83.3%,24,21,87.5%,24,23,95.8%,24,20,83.3%,24,22,91.7%,24,23,95.8%,24,24,100.0%,24,23,95.8%,24,24,100.0%,24,24,100.0%,24,24,100.0%,24,24,100.0%,24,21,87.5%,24,21,87.5%,24,21,87.5%,24,24,100.0%,24,20,83.3%,24,21,87.5%,24,22,91.7%,24,21,87.5%,24,23,95.8%,24,22,91.7%,24,22,91.7%,24,22,91.7%,24,18,75.0%,24,23,95.8%,24,24,100.0%,24,22,91.7%,24,22,91.7%,24,21,87.5%,24,20,83.3%,24,22,91.7%,24,23,95.8%,24,22,91.7%,24,21,87.5%,24,23,95.8%,24,22,91.7%,24,22,91.7%,24,18,75.0%,24,21,87.5%,24,21,87.5%,24,19,79.2%,24,17,70.8%,24,20,83.3%,24,21,87.5%,24,21,87.5%,24,22,91.7%,24,22,91.7%,24,21,87.5%,24,18,75.0%,24,17,70.8%,24,21,87.5%,24,11,45.8%,24,18,75.0%,24,22,91.7%,24,18,75.0%,24,21,87.5%,24,21,87.5%,24,20,83.3%,24,20,83.3%
North Of England Commissioning Region,,RR7,Gateshead Health NHS Foundation Trust,14,8,57.1%,14,11,78.6%,14,13,92.9%,14,13,92.9%,14,11,78.6%,14,11,78.6%,14,11,78.6%,14,12,85.7%,14,12,85.7%,14,13,92.9%,14,14,100.0%,14,12,85.7%,14,13,92.9%,14,14,100.0%,14,12,85.7%,14,12,85.7%,14,9,64.3%,14,10,71.4%,14,13,92.9%,14,11,78.6%,14,13,92.9%,14,12,85.7%,14,11,78.6%,14,11,78.6%,14,13,92.9%,14,10,71.4%,14,11,78.6%,14,12,85.7%,14,12,85.7%,14,12,85.7%,14,11,78.6%,14,10,71.4%,14,11,78.6%,14,6,42.9%,14,7,50.0%,14,6,42.9%,14,9,64.3%,14,11,78.6%,14,12,85.7%,14,12,85.7%,14,10,71.4%,14,11,78.6%,14,14,100.0%,14,13,92.9%,14,12,85.7%,14,11,78.6%,14,11,78.6%,14,11,78.6%,14,10,71.4%,14,12,85.7%,14,12,85.7%,14,11,78.6%,14,12,85.7%,14,12,85.7%,14,11,78.6%,14,12,85.7%,14,14,100.0%,14,13,92.9%,14,14,100.0%,14,13,92.9%,14,14,100.0%,14,14,100.0%,14,14,100.0%,14,13,92.9%,14,14,100.0%,14,14,100.0%,14,13,92.9%,14,12,85.7%,14,12,85.7%,14,13,92.9%,14,13,92.9%,14,14,100.0%,14,13,92.9%,14,13,92.9%,14,14,100.0%,14,14,100.0%,14,14,100.0%,14,14,100.0%,14,11,78.6%,14,13,92.9%,14,12,85.7%,14,12,85.7%,14,13,92.9%,14,11,78.6%,14,11,78.6%,14,12,85.7%,14,13,92.9%,14,13,92.9%,14,13,92.9%,14,11,78.6%,14,11,78.6%,14,12,85.7%,14,11,78.6%,14,12,85.7%,14,11,78.6%,14,11,78.6%,14,10,71.4%,14,9,64.3%,14,11,78.6%,14,13,92.9%,14,12,85.7%,14,7,50.0%,14,6,42.9%,14,7,50.0%,14,6,42.9%
North Of England Commissioning Region,,RCD,Harrogate And District NHS Foundation Trust,8,8,100.0%,8,7,87.5%,8,8,100.0%,8,8,100.0%,8,7,87.5%,8,7,87.5%,8,6,75.0%,8,7,87.5%,8,8,100.0%,8,8,100.0%,8,5,62.5%,8,6,75.0%,8,8,100.0%,8,6,75.0%,8,6,75.0%,8,7,87.5%,8,5,62.5%,8,7,87.5%,8,6,75.0%,8,5,62.5%,8,6,75.0%,8,6,75.0%,8,6,75.0%,8,7,87.5%,8,5,62.5%,8,6,75.0%,8,5,62.5%,8,7,87.5%,8,8,100.0%,8,7,87.5%,8,6,75.0%,8,6,75.0%,8,8,100.0%,8,7,87.5%,8,8,100.0%,8,7,87.5%,8,8,100.0%,8,8,100.0%,8,8,100.0%,8,8,100.0%,8,8,100.0%,8,8,100.0%,8,8,100.0%,8,7,87.5%,8,5,62.5%,8,6,75.0%,8,7,87.5%,8,7,87.5%,8,7,87.5%,8,8,100.0%,8,7,87.5%,8,6,75.0%,8,6,75.0%,8,7,87.5%,8,7,87.5%,8,6,75.0%,8,8,100.0%,8,8,100.0%,8,7,87.5%,8,6,75.0%,8,7,87.5%,8,6,75.0%,8,7,87.5%,8,7,87.5%,8,8,100.0%,8,8,100.0%,8,5,62.5%,8,6,75.0%,8,7,87.5%,8,7,87.5%,8,8,100.0%,8,7,87.5%,8,8,100.0%,8,5,62.5%,8,5,62.5%,8,6,75.0%,8,6,75.0%,8,7,87.5%,8,8,100.0%,8,7,87.5%,8,7,87.5%,8,5,62.5%,8,6,75.0%,8,6,75.0%,8,8,100.0%,8,6,75.0%,8,6,75.0%,8,7,87.5%,8,6,75.0%,8,6,75.0%,8,4,50.0%,8,6,75.0%,8,5,62.5%,8,5,62.5%,8,3,37.5%,8,4,50.0%,8,3,37.5%,8,4,50.0%,8,5,62.5%,8,7,87.5%,8,8,100.0%,8,8,100.0%,8,5,62.5%,8,6,75.0%,8,7,87.5%
North Of England Commissioning Region,,RWA,Hull And East Yorkshire Hospitals NHS Trust,44,31,70.5%,44,32,72.7%,44,29,65.9%,44,22,50.0%,44,26,59.1%,44,26,59.1%,44,27,61.4%,44,29,65.9%,44,33,75.0%,44,37,84.1%,44,36,81.8%,44,29,65.9%,44,26,59.1%,44,26,59.1%,44,34,77.3%,44,37,84.1%,44,37,84.1%,44,32,72.7%,44,30,68.2%,44,28,63.6%,44,31,70.5%,44,30,68.2%,44,30,68.2%,44,34,77.3%,44,29,65.9%,44,29,65.9%,39,26,66.7%,39,25,64.1%,44,30,68.2%,44,32,72.7%,44,32,72.7%,44,31,70.5%,44,33,75.0%,44,20,45.5%,44,23,52.3%,44,24,54.5%,44,25,56.8%,44,31,70.5%,44,38,86.4%,44,29,65.9%,44,28,63.6%,44,30,68.2%,44,34,77.3%,44,34,77.3%,44,36,81.8%,44,36,81.8%,44,31,70.5%,44,33,75.0%,44,37,84.1%,44,32,72.7%,44,29,65.9%,44,30,68.2%,44,34,77.3%,44,29,65.9%,44,27,61.4%,44,32,72.7%,44,32,72.7%,44,35,79.5%,44,32,72.7%,44,33,75.0%,44,30,68.2%,44,30,68.2%,44,30,68.2%,44,34,77.3%,44,32,72.7%,44,34,77.3%,44,37,84.1%,44,31,70.5%,44,31,70.5%,44,27,61.4%,44,36,81.8%,44,39,88.6%,44,38,86.4%,44,40,90.9%,44,29,65.9%,44,31,70.5%,44,33,75.0%,44,35,79.5%,44,38,86.4%,44,42,95.5%,44,41,93.2%,44,28,63.6%,44,28,63.6%,44,30,68.2%,44,33,75.0%,44,36,81.8%,44,32,72.7%,44,38,86.4%,44,26,59.1%,44,30,68.2%,44,29,65.9%,44,35,79.5%,44,36,81.8%,44,37,84.1%,44,35,79.5%,44,30,68.2%,44,33,75.0%,44,31,70.5%,44,35,79.5%,44,32,72.7%,44,33,75.0%,44,34,77.3%,44,20,45.5%,44,22,50.0%,44,25,56.8%
North Of England Commissioning Region,,RXN,Lancashire Teaching Hospitals NHS Foundation Trust,28,19,67.9%,28,25,89.3%,31,28,90.3%,28,25,89.3%,28,23,82.1%,28,20,71.4%,28,19,67.9%,28,22,78.6%,28,24,85.7%,28,24,85.7%,28,22,78.6%,28,23,82.1%,28,21,75.0%,28,21,75.0%,28,25,89.3%,28,24,85.7%,32,30,93.8%,28,26,92.9%,28,24,85.7%,28,24,85.7%,28,25,89.3%,28,21,75.0%,28,22,78.6%,28,25,89.3%,28,24,85.7%,28,22,78.6%,28,21,75.0%,28,20,71.4%,28,24,85.7%,29,26,89.7%,28,22,78.6%,28,24,85.7%,28,26,92.9%,0,0,-,0,0,-,28,20,71.4%,28,22,78.6%,28,21,75.0%,28,23,82.1%,28,24,85.7%,28,27,96.4%,28,25,89.3%,28,18,64.3%,28,21,75.0%,28,25,89.3%,29,26,89.7%,29,26,89.7%,29,26,89.7%,28,21,75.0%,28,22,78.6%,28,24,85.7%,28,25,89.3%,28,25,89.3%,28,21,75.0%,28,26,92.9%,28,22,78.6%,28,22,78.6%,28,24,85.7%,30,26,86.7%,28,22,78.6%,29,25,86.2%,28,24,85.7%,29,25,86.2%,29,25,86.2%,31,28,90.3%,29,27,93.1%,28,24,85.7%,28,23,82.1%,28,24,85.7%,28,25,89.3%,28,25,89.3%,32,30,93.8%,28,27,96.4%,30,29,96.7%,30,29,96.7%,28,23,82.1%,28,23,82.1%,28,22,78.6%,29,27,93.1%,30,28,93.3%,28,23,82.1%,28,24,85.7%,28,23,82.1%,28,23,82.1%,28,25,89.3%,28,24,85.7%,28,22,78.6%,28,25,89.3%,28,24,85.7%,28,24,85.7%,28,22,78.6%,28,25,89.3%,28,23,82.1%,28,22,78.6%,28,26,92.9%,28,23,82.1%,28,25,89.3%,28,23,82.1%,28,24,85.7%,28,23,82.1%,29,25,86.2%,30,26,86.7%,28,24,85.7%,28,21,75.0%,28,19,67.9%
North Of England Commissioning Region,,RR8,Leeds Teaching Hospitals NHS Trust,106,78,73.6%,106,77,72.6%,106,83,78.3%,106,88,83.0%,106,90,84.9%,97,85,87.6%,97,82,84.5%,106,81,76.4%,106,90,84.9%,106,95,89.6%,106,101,95.3%,106,92,86.8%,97,85,87.6%,97,87,89.7%,106,86,81.1%,106,89,84.0%,106,89,84.0%,106,93,87.7%,106,84,79.2%,97,82,84.5%,97,82,84.5%,106,89,84.0%,106,87,82.1%,106,88,83.0%,106,87,82.1%,106,90,84.9%,97,89,91.8%,97,89,91.8%,106,90,84.9%,106,99,93.4%,106,90,84.9%,106,91,85.8%,106,85,80.2%,97,75,77.3%,97,74,76.3%,106,81,76.4%,106,83,78.3%,106,86,81.1%,106,89,84.0%,106,92,86.8%,97,82,84.5%,97,83,85.6%,106,84,79.2%,106,93,87.7%,106,96,90.6%,106,101,95.3%,106,91,85.8%,97,89,91.8%,97,87,89.7%,106,85,80.2%,106,90,84.9%,106,89,84.0%,106,91,85.8%,106,90,84.9%,97,84,86.6%,97,84,86.6%,106,90,84.9%,106,82,77.4%,106,89,84.0%,106,96,90.6%,106,86,81.1%,97,82,84.5%,97,78,80.4%,106,89,84.0%,106,97,91.5%,106,93,87.7%,106,92,86.8%,106,85,80.2%,97,84,86.6%,97,83,85.6%,106,93,87.7%,106,88,83.0%,106,91,85.8%,106,92,86.8%,106,90,84.9%,97,86,88.7%,97,79,81.4%,106,92,86.8%,106,91,85.8%,106,92,86.8%,106,91,85.8%,106,95,89.6%,97,86,88.7%,97,85,87.6%,106,85,80.2%,106,92,86.8%,106,84,79.2%,106,91,85.8%,106,87,82.1%,97,83,85.6%,97,80,82.5%,106,88,83.0%,106,95,89.6%,106,101,95.3%,106,92,86.8%,106,85,80.2%,97,89,91.8%,97,90,92.8%,106,90,84.9%,106,91,85.8%,106,90,84.9%,106,89,84.0%,106,83,78.3%,97,79,81.4%,97,82,84.5%
North Of England Commissioning Region,,R0A,Manchester University NHS Foundation Trust,95,84,88.4%,98,87,88.8%,96,84,87.5%,103,95,92.2%,98,84,85.7%,98,88,89.8%,102,92,90.2%,100,95,95.0%,96,88,91.7%,102,100,98.0%,104,102,98.1%,104,102,98.1%,103,101,98.1%,102,96,94.1%,101,94,93.1%,104,100,96.2%,102,96,94.1%,101,97,96.0%,102,97,95.1%,97,90,92.8%,98,95,96.9%,97,87,89.7%,98,88,89.8%,102,93,91.2%,106,101,95.3%,105,99,94.3%,105,100,95.2%,100,90,90.0%,96,89,92.7%,96,87,90.6%,99,90,90.9%,101,90,89.1%,100,86,86.0%,100,84,84.0%,100,86,86.0%,100,84,84.0%,100,85,85.0%,94,86,91.5%,96,88,91.7%,95,85,89.5%,96,85,88.5%,96,83,86.5%,92,81,88.0%,93,88,94.6%,98,89,90.8%,98,92,93.9%,99,93,93.9%,98,93,94.9%,101,98,97.0%,89,84,94.4%,96,89,92.7%,106,102,96.2%,108,103,95.4%,109,106,97.2%,108,104,96.3%,102,93,91.2%,100,86,86.0%,102,100,98.0%,105,101,96.2%,104,102,98.1%,101,96,95.0%,104,96,92.3%,102,89,87.3%,101,88,87.1%,104,96,92.3%,102,94,92.2%,102,95,93.1%,102,94,92.2%,102,91,89.2%,98,77,78.6%,96,88,91.7%,98,93,94.9%,98,91,92.9%,104,92,88.5%,102,88,86.3%,101,89,88.1%,98,84,85.7%,97,85,87.6%,100,96,96.0%,100,95,95.0%,102,95,93.1%,102,94,92.2%,102,92,90.2%,104,91,87.5%,103,99,96.1%,107,100,93.5%,106,101,95.3%,107,100,93.5%,106,103,97.2%,106,100,94.3%,98,92,93.9%,97,93,95.9%,98,96,98.0%,105,99,94.3%,105,104,99.0%,105,99,94.3%,105,95,90.5%,100,90,90.0%,94,88,93.6%,100,92,92.0%,102,98,96.1%,103,94,91.3%,96,89,92.7%,96,83,86.5%,95,83,87.4%
North Of England Commissioning Region,,RBT,Mid Cheshire Hospitals NHS Foundation Trust,11,5,45.5%,11,6,54.5%,11,5,45.5%,11,7,63.6%,11,8,72.7%,11,6,54.5%,11,9,81.8%,11,9,81.8%,11,8,72.7%,11,10,90.9%,11,8,72.7%,11,8,72.7%,11,7,63.6%,11,9,81.8%,11,9,81.8%,11,8,72.7%,11,9,81.8%,11,9,81.8%,11,9,81.8%,11,8,72.7%,11,9,81.8%,11,10,90.9%,11,9,81.8%,11,10,90.9%,11,9,81.8%,11,11,100.0%,11,8,72.7%,11,8,72.7%,11,10,90.9%,11,10,90.9%,11,11,100.0%,11,9,81.8%,11,9,81.8%,11,10,90.9%,11,8,72.7%,11,9,81.8%,11,8,72.7%,11,11,100.0%,11,11,100.0%,11,9,81.8%,11,8,72.7%,11,9,81.8%,11,11,100.0%,11,11,100.0%,11,10,90.9%,11,10,90.9%,11,10,90.9%,11,9,81.8%,11,9,81.8%,11,8,72.7%,11,9,81.8%,11,10,90.9%,11,9,81.8%,11,9,81.8%,11,9,81.8%,11,9,81.8%,11,10,90.9%,11,10,90.9%,11,8,72.7%,11,7,63.6%,11,7,63.6%,11,9,81.8%,11,10,90.9%,11,9,81.8%,11,11,100.0%,11,10,90.9%,11,8,72.7%,11,10,90.9%,11,7,63.6%,11,7,63.6%,11,6,54.5%,11,8,72.7%,11,9,81.8%,11,10,90.9%,11,11,100.0%,11,9,81.8%,11,10,90.9%,11,10,90.9%,11,9,81.8%,11,8,72.7%,11,7,63.6%,11,9,81.8%,11,8,72.7%,11,8,72.7%,11,8,72.7%,11,8,72.7%,11,8,72.7%,11,7,63.6%,11,9,81.8%,11,9,81.8%,11,9,81.8%,11,10,90.9%,11,9,81.8%,11,10,90.9%,11,10,90.9%,11,10,90.9%,11,9,81.8%,11,11,100.0%,11,10,90.9%,11,9,81.8%,11,10,90.9%,11,7,63.6%,11,6,54.5%,11,6,54.5%,11,7,63.6%
